H6_CLS-BENZ6-206_H_COOH-T3_CLS-307_OMe_H_NH2_-KGD,5.765625,10.36591
H6_CLS-BENZ6-206_H_COOH-T3_CLS-308_H_H_NH2_-KGD,5.12109375,9.84985
H6_CLS-BENZ6-206_H_COOH-T3_CLS-309-206_Cl_NH2_-KGD,5.1640625,9.84985
H6_CLS-BENZ6-206_H_NH2-L2_CLS-201_H_COOH_COOH_-HXL_A,4.93359375,12.18664
H6_CLS-BENZ6-206_H_NH2-L2_CLS-201_NO_CHO_COOH_-HXL_A,7.3671875,10.83344
H6_CLS-BENZ6-206_H_NH2-L2_CLS-203_H_Cl_CHO_-HXL_A,8.453125,12.19101
H6_CLS-BENZ6-206_H_NH2-L2_CLS-208-207_H_COOH_-HXL_A,7.19921875,12.96987
H6_CLS-BENZ6-206_H_NH2-T3_CLS-301_CHO_H_CHO_-KGD,3.947265625,10.58993
H6_CLS-BENZ6-206_H_NH2-T3_CLS-305-207_H_CHO_-KGD,5.01953125,10.29274
H6_CLS-BENZ6-206_H_NH2-T3_CLS-306_H_NO_COOH_-KGD,5.15625,10.14955
H6_CLS-BENZ6-206_H_NH2-T3_CLS-307_OH_H_CHO_-KGD,5.08203125,10.29274
H6_CLS-BENZ6-206_I_CHO-T3_CLS-303_EPO_H_NH2_-KGD,19.609375,10.42411
H6_CLS-BENZ6-206_I_CHO-T3_CLS-307_F_H_NH2_-KGD,5.1171875,9.84985
H6_CLS-BENZ6-206_I_COOH-L2_CLS-208-206_NO_NH2_-HXL_A,5.2734375,12.03866
H6_CLS-BENZ6-206_I_NH2-T3_CLS-309-207_H_COOH_-KGD,4.734375,10.14955
H6_CLS-BENZ6-206_NH2_COOH-L2_CLS-208-206_H_NH2_-HXL_A,5.25,12.81742
H6_CLS-BENZ6-206_NO_COOH-L2_CLS-207_H_H_NH2_-HXL_A,4.68359375,13.26235
H6_CLS-BENZ6-206_NO2_NH2-L2_CLS-206_H_H_COOH_-HXL_A,6.78515625,12.81742
