H6_CLS-BENZ6-207_H_CHO-T3_CLS-BENZ6_Cl_H_CH2CN_-KGD
T3_CLS-306_H_H_CHO-L2_CLS-306_NO_OCOCH3_CH2CN_-HCB_A
T3_CLS-306_H_H_CHO-L2_CLS-306-210_NO_NHOH_-HCB_A
H6_CLS-BENZ6-207_SH_NH2-L2_CLS-BENZ6_H_NH2_OHc_-HXL_A
S4_CLS-PORP_NH2_H_Cl-S4_CLS-PORP_SO2H_CHO_Cl_-SQL
H6_CLS-HECO_H_CN_NHOH-L2_CLS-HECO_NO2_H_CHO_-HXL_A
H6_CLS-HECO_CHS_Cl_CHO-T3_CLS-HECO_H_OH_CH2CN_-KGD
S4_CLS-PTCA_CHO_NO_NH2-S4_CLS-PTCA_NH2_H_CHO_-SQL
H6_CLS-HECO_H_H_CHO-L2_CLS-HECO-209_H_CH2CN_-HXL_A
S4_CLS-PORP_CH3_H_NHOH-L2_CLS-PORP_CH3_NH2_CHO_-SQL_A
H6_CLS-BENZ6-206_OMe_CH2CN-L2_CLS-BENZ6-205_H_CHO_-HXL_A
T3_CLS-302_Cl_H_OHc-L2_CLS-302_H_H_NH2_-HCB_A
T3_CLS-308_NO2_EPO_NH2-L2_CLS-308_H_H_OHc_-HCB_A
T3_CLS-304-203_H_CHO-L2_CLS-304_SO2H_H_NHOH_-HCB_A
S4_CLS-PTCA_H_H_CH2CN-S4_CLS-PTCA_NO_H_CHO_-SQL
H6_CLS-HECO_NH2_Cl_CHO-L2_CLS-HECO_H_H_NHOH_-HXL_A
H6_CLS-HECO_OCOCH3_SO2H_Cl-L2_CLS-HECO_H_H_Cl_-HXL_A
H6_CLS-HECO_I_H_CHO-T3_CLS-HECO-202_H_NH2_-KGD
S4_CLS-PTCA_H_SO2H_NHOH-S4_CLS-PTCA_OCOCH3_H_CHO_-SQL
T3_CLS-305-203_CHS_NH2-L2_CLS-305_H_H_CHO_-HCB_A
T3_CLS-301_H_H_Cl-L2_CLS-301_H_H_Cl_-HCB_A
T3_CLS-302_H_H_CH2CN-L2_CLS-302-208_H_CHO_-HCB_A
T3_CLS-303_H_H_CHO-L2_CLS-303_H_Cl_NHOH_-HCB_A
S4_CLS-PTCA_H_H_CH2CN-S4_CLS-PTCA_H_CHS_CHO_-SQL
H6_CLS-BENZ6-202_Cl_CHO-L2_CLS-BENZ6_H_NO2_NHOH_-HXL_A
T3_CLS-303_H_H_NH2-L2_CLS-303-208_CHO_CHO_-HCB_A
H6_CLS-BENZ6-209_H_Cl-L2_CLS-BENZ6_H_SO2H_Cl_-HXL_A
H6_CLS-BENZ6-206_H_NH2-T3_CLS-BENZ6_H_NO2_OHc_-KGD
S4_CLS-PORP_H_H_CH2CN-L2_CLS-PORP_H_H_CHO_-SQL_A
H6_CLS-BENZ6-202_H_NH2-T3_CLS-BENZ6_SO2H_F_CHO_-KGD
S4_CLS-PTCA_H_H_NH2-L2_CLS-PTCA_H_EPO_CHO_-SQL_A
S4_CLS-PORP_H_COOH_Cl-L2_CLS-PORP_CH3_H_Cl_-SQL_A
H6_CLS-BENZ6-207_H_CHO-L2_CLS-BENZ6_H_H_NHOH_-HXL_A
H6_CLS-HECO_NO_OCOCH3_NH2-T3_CLS-HECO-202_H_OHc_-KGD
S4_CLS-PTCA_H_H_COOH-L2_CLS-PTCA-207_I_NH2_-SQL_A
T3_CLS-303_SO2H_H_NHOH-L2_CLS-303_H_H_CHO_-HCB_A
S4_CLS-PTCA_H_H_NH2-L2_CLS-PTCA_H_H_COOH_-SQL_A
H6_CLS-BENZ6-209_H_CHO-T3_CLS-BENZ6-205_OMe_CH2CN_-KGD
S4_CLS-PORP_CN_H_CHO-S4_CLS-PORP_H_H_NH2_-SQL
T3_CLS-303_OH_H_NH2-L2_CLS-303_H_H_CHO_-HCB_A
H6_CLS-BENZ6-210_H_OHc-L2_CLS-BENZ6_Cl_H_NH2_-HXL_A
S4_CLS-PORP_H_H_CHO-S4_CLS-PORP_H_SO2H_NHOH_-SQL
T3_CLS-302_H_H_CHO-L2_CLS-302_SH_CHO_NH2_-HCB_A
H6_CLS-HECO_H_H_NH2-T3_CLS-HECO_H_H_OHc_-KGD
H6_CLS-HECO_EPO_Cl_CHO-L2_CLS-HECO_OH_H_CH2CN_-HXL_A
S4_CLS-PTCA_H_H_NH2-L2_CLS-PTCA_NH2_H_OHc_-SQL_A
S4_CLS-PORP_H_CHO_Cl-L2_CLS-PORP-203_Br_Cl_-SQL_A
H6_CLS-BENZ6-207_H_COOH-T3_CLS-BENZ6-204_CH3_NH2_-KGD
H6_CLS-BENZ6-207_H_NH2-T3_CLS-BENZ6_H_Br_OHc_-KGD
T3_CLS-308_H_CH3_COOH-L2_CLS-308_H_H_NH2_-HCB_A
H6_CLS-BENZ6-210_H_NH2-T3_CLS-BENZ6_OCOCH3_H_OHc_-KGD
H6_CLS-BENZ6-210_H_Cl-T3_CLS-BENZ6-201_H_Cl_-KGD
H6_CLS-HECO_H_H_CH2CN-T3_CLS-HECO-209_EPO_CHO_-KGD
H6_CLS-BENZ6-208_NO_NHOH-L2_CLS-BENZ6_H_H_CHO_-HXL_A
H6_CLS-BENZ6-208_H_NH2-T3_CLS-BENZ6-208_H_OHc_-KGD
H6_CLS-BENZ6-208_H_NH2-L2_CLS-BENZ6_H_H_OHc_-HXL_A
T3_CLS-304-206_H_CHO-L2_CLS-304-206_H_NHOH_-HCB_A
H6_CLS-BENZ6-206_H_NH2-L2_CLS-BENZ6_I_CH3_OHc_-HXL_A
T3_CLS-310-203_NH2_CHO-L2_CLS-310_OH_CHS_NH2_-HCB_A
S4_CLS-PTCA_H_H_NHOH-L2_CLS-PTCA_Br_Br_CHO_-SQL_A
S4_CLS-PTCA_OH_EPO_CHO-S4_CLS-PTCA_CH3_Br_CH2CN_-SQL
S4_CLS-PORP_H_NO_NHOH-L2_CLS-PORP_H_H_CHO_-SQL_A
T3_CLS-301_EPO_H_NH2-L2_CLS-301_I_H_CHO_-HCB_A
S4_CLS-PORP_SH_H_Cl-S4_CLS-PORP_H_H_Cl_-SQL
S4_CLS-PORP_H_H_CHO-L2_CLS-PORP_H_H_NHOH_-SQL_A
S4_CLS-PORP_H_H_CHO-L2_CLS-PORP_H_OCOCH3_NHOH_-SQL_A
H6_CLS-HECO_H_H_CHO-L2_CLS-HECO_I_H_NH2_-HXL_A
S4_CLS-PORP_COOH_H_NHOH-L2_CLS-PORP_H_Cl_CHO_-SQL_A
S4_CLS-PORP_H_F_Cl-S4_CLS-PORP_H_Br_Cl_-SQL
T3_CLS-302_NH2_Br_NH2-L2_CLS-302_COOH_OH_OHc_-HCB_A
S4_CLS-PORP_H_SO2H_CHO-L2_CLS-PORP-209_SO2H_CH2CN_-SQL_A
T3_CLS-310-210_H_OHc-L2_CLS-310_H_H_NH2_-HCB_A
H6_CLS-BENZ6-205_SH_NH2-L2_CLS-BENZ6-207_OMe_OHc_-HXL_A
T3_CLS-307_CN_NH2_CH2CN-L2_CLS-307-208_OCOCH3_CHO_-HCB_A
H6_CLS-HECO_Cl_F_NHOH-T3_CLS-HECO_H_H_CHO_-KGD
H6_CLS-HECO_H_H_COOH-L2_CLS-HECO_H_H_NH2_-HXL_A
S4_CLS-PORP_OCOCH3_H_CHO-L2_CLS-PORP-201_H_NHOH_-SQL_A
H6_CLS-BENZ6-210_CHS_NH2-T3_CLS-BENZ6_OCOCH3_H_OHc_-KGD
H6_CLS-BENZ6-202_H_NH2-L2_CLS-BENZ6_H_SH_COOH_-HXL_A
S4_CLS-PORP_CN_H_CHO-L2_CLS-PORP_H_H_NHOH_-SQL_A
S4_CLS-PTCA_H_Cl_NH2-S4_CLS-PTCA_F_Cl_OHc_-SQL
S4_CLS-PORP_H_H_NH2-S4_CLS-PORP_OCOCH3_H_CHO_-SQL
S4_CLS-PTCA_H_H_OHc-S4_CLS-PTCA_H_H_NH2_-SQL
H6_CLS-HECO_H_H_CHO-L2_CLS-HECO-206_EPO_CH2CN_-HXL_A
H6_CLS-HECO_H_SO2H_CHO-T3_CLS-HECO-202_H_NHOH_-KGD
H6_CLS-BENZ6-204_H_CHO-L2_CLS-BENZ6_H_H_NHOH_-HXL_A
T3_CLS-307_H_H_CHO-L2_CLS-307_H_H_NHOH_-HCB_A
H6_CLS-BENZ6-206_H_NH2-L2_CLS-BENZ6_H_H_CHO_-HXL_A
S4_CLS-PORP_H_OH_Cl-S4_CLS-PORP_CN_H_Cl_-SQL
T3_CLS-309-210_H_CHO-L2_CLS-309_H_NH2_NHOH_-HCB_A
H6_CLS-BENZ6-206_NO2_CHO-L2_CLS-BENZ6_H_H_NH2_-HXL_A
S4_CLS-PTCA_SO2H_H_CHO-L2_CLS-PTCA_Cl_H_CH2CN_-SQL_A
S4_CLS-PTCA_H_CH3_CHO-L2_CLS-PTCA_COOH_CH3_CH2CN_-SQL_A
S4_CLS-PORP_H_F_NHOH-S4_CLS-PORP_H_H_CHO_-SQL
