SMILES,Core,Arm,Target_PG,Point_Group,Geometry,Energy_kcal_mol,XYZ_Path,Source,Plane_RMSD,Plane_MaxDist
C#Cc1ccc2c(c1)-c1cc(C#C)ccc1C21c2ccc(C#C)cc2-c2cc(C#C)ccc21,pb_SBFE_D4,ethynyl_direct,C4,D2d,nonplanar,114.13399133693672,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_002942.xyz,pycofbuilder,2.302497680639002,4.512032814301354
Cc1ccc2c(c1)-c1cc(C)ccc1C21c2ccc(C)cc2-c2cc(C)ccc21,pb_SBFE_D4,methyl_direct,C4,S4,nonplanar,132.65677261434678,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_002943.xyz,pycofbuilder,2.2561160191747294,3.7792969230642077
Clc1ccc2c(c1)-c1cc(Cl)ccc1C21c2ccc(Cl)cc2-c2cc(Cl)ccc21,pb_SBFE_D4,Cl_direct,C4,D2d,nonplanar,107.32124188269266,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_002951.xyz,pycofbuilder,1.9677711077336904,3.233824913530652
COC(=O)c1ccc2c(c1)-c1cc(C(=O)OC)ccc1C21c2ccc(C(=O)OC)cc2-c2cc(C(=O)OC)ccc21,pb_SBFE_D4,COOMe_direct,C4,D2d,nonplanar,162.2120496964945,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_002953.xyz,pycofbuilder,2.4951658634029585,4.174040156025243
N#CC#Cc1ccc2c(c1)-c1cc(C#CC#N)ccc1C21c2ccc(C#CC#N)cc2-c2cc(C#CC#N)ccc21,pb_SBFE_D4,CCCN_direct,C4,D2d,nonplanar,123.56207621258932,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_002963.xyz,pycofbuilder,2.5775222487631133,4.853322184858301
Brc1ccc2c(c1)-c1cc(Br)ccc1C21c2ccc(Br)cc2-c2cc(Br)ccc21,pb_SBFE_D4,Br_direct,C4,D2d,nonplanar,111.73830821449847,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_002980.xyz,pycofbuilder,1.9792237255768153,3.270709744366915
Ic1ccc2c(c1)-c1cc(I)ccc1C21c2ccc(I)cc2-c2cc(I)ccc21,pb_SBFE_D4,I_direct,C4,D2d,nonplanar,115.53036923307124,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_002981.xyz,pycofbuilder,1.9923386335509425,3.201370792110846
[O]C(=O)c1ccc2c(c1)-c1cc(C([O])=O)ccc1C21c2ccc(C([O])=O)cc2-c2cc(C([O])=O)ccc21,pb_SBFE_D4,PB_COOH,C4,D2d,nonplanar,378.4583876242408,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_002995.xyz,pycofbuilder,2.2116376354444864,3.8374846017792166
CC(=O)Oc1cc2c3cc(OC(C)=O)sc3c3cc4c(cc3c2s1)c1sc(OC(C)=O)cc1c1cc(OC(C)=O)sc14,pb_ATTP_R4,Oacetyl_direct,C4,D2d,planar,109.04969358298598,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_003615.xyz,pycofbuilder,0.3323164788632675,0.9691293860378607
O=Cc1cc2c3cc(C=O)cc4c5cc(C=O)cc6c7cc(C=O)cc8c9cc(C=O)cc%10c%11cc(C=O)cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c%109)c1c%12%11,pb_HECO_H6,CHO_direct,D6h,C6h,planar,266.9412722648908,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_003791.xyz,pycofbuilder,2.0044281905846336e-05,6.240398395673807e-05
O=CNc1cc2c3cc(NC=O)cc4c5cc(NC=O)cc6c7cc(NC=O)cc8c9cc(NC=O)cc%10c%11cc(NC=O)cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c%109)c1c%12%11,pb_HECO_H6,NHCHO_direct,D6h,C6,planar,75.83481166129656,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/pycofbuilder/xyz/mol_003844.xyz,pycofbuilder,0.07179716339639133,0.23076608503667573
